global_index,lex_topic_0,lex_topic_1,lex_topic_2,lex_topic_3,lex_topic_4,lex_topic_5,lex_topic_6,lex_topic_7,sim_topic_1,sim_topic_5,sim_topic_6,sim_topic_4,sim_topic_2,sim_topic_0,sim_topic_3,sim_topic_7,covered_topic_0,covered_topic_1,covered_topic_2,covered_topic_3,covered_topic_4,covered_topic_5,covered_topic_6,covered_topic_7
136,0.0263157894736842,0.0087719298245614,0.0,0.0087719298245614,0.0,0.0087719298245614,0.0,0.0,0.3508341908454895,0.3543125987052917,0.283484399318695,0.2888730764389038,0.3358823359012604,0.3520316481590271,0.3958718776702881,0.3160740733146667,0,0,0,0,0,0,0,0
137,0.0062111801242236,0.0,0.0,0.0031055900621118,0.0031055900621118,0.0186335403726708,0.0062111801242236,0.0,0.2051269859075546,0.1432612836360931,0.1679862439632415,0.1419076323509216,0.2204154729843139,0.1868677735328674,0.2381503731012344,0.1183649003505706,0,0,0,0,0,0,0,0
138,0.0,0.0,0.0,0.0256410256410256,0.0,0.0512820512820512,0.0,0.0,0.3286235332489013,0.3352651000022888,0.2743217647075653,0.2771671414375305,0.3918424248695373,0.3272069692611694,0.3850836455821991,0.330771267414093,0,0,0,0,0,0,0,0
139,0.0098410295230885,0.0105980317940953,0.0189250567751703,0.0083270249810749,0.0060560181680545,0.0075700227100681,0.0105980317940953,0.0090840272520817,0.3579100370407104,0.349433422088623,0.356267511844635,0.3699146509170532,0.4190268218517303,0.3520888984203338,0.431812584400177,0.3721079528331756,0,0,0,0,0,0,0,0
140,0.0,0.0,0.0,0.0333333333333333,0.0,0.0333333333333333,0.0,0.0333333333333333,0.3567067086696625,0.3124125599861145,0.3667663931846618,0.3488984107971191,0.3999954462051391,0.332019567489624,0.4225533008575439,0.3585574030876159,0,0,0,0,0,0,0,0
141,0.0,0.008695652173913,0.0,0.008695652173913,0.0,0.008695652173913,0.0,0.017391304347826,0.4082610011100769,0.4170249700546264,0.3683363795280456,0.4132490456104278,0.4250918924808502,0.4735469222068786,0.4816687107086181,0.4508216977119446,0,0,0,0,0,0,0,0
142,0.0176991150442477,0.0088495575221238,0.0,0.0088495575221238,0.0,0.0,0.0,0.0,0.3900940716266632,0.3952962756156921,0.3162853121757507,0.4008693099021911,0.3694493472576141,0.4450005292892456,0.4566208720207214,0.3997395038604736,0,0,0,0,0,0,0,0
143,0.025,0.0,0.0166666666666666,0.0166666666666666,0.0166666666666666,0.0416666666666666,0.0083333333333333,0.0416666666666666,0.6285375356674194,0.5417147874832153,0.6059306859970093,0.5414711833000183,0.6467753648757935,0.6232517957687378,0.6789311766624451,0.5569899082183838,1,1,1,1,0,0,1,1
144,0.0,0.0,0.0,0.0097087378640776,0.0,0.0097087378640776,0.0,0.0097087378640776,0.4062965810298919,0.3859272003173828,0.4000537991523742,0.4311030805110931,0.4502744674682617,0.4545283913612366,0.4875886440277099,0.4211924076080322,0,0,0,0,0,0,0,0
145,0.0,0.0098039215686274,0.0098039215686274,0.0,0.0,0.0,0.0098039215686274,0.0,0.4353911876678467,0.3579939007759094,0.4005739092826843,0.4370897710323334,0.4963449835777282,0.4507532715797424,0.4894196689128876,0.4639883637428283,0,0,0,0,0,0,0,0
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2513011395931244,0.2406587600708007,0.271915853023529,0.2568545341491699,0.3120482861995697,0.3290168046951294,0.3157570958137512,0.2959415316581726,0,0,0,0,0,0,0,0
147,0.0081699346405228,0.0081699346405228,0.0032679738562091,0.0032679738562091,0.0065359477124183,0.0081699346405228,0.0065359477124183,0.0032679738562091,0.3905298709869385,0.3845987915992737,0.324274331331253,0.3532471060752868,0.3874658346176147,0.3788219094276428,0.4595558047294616,0.3484613299369812,0,0,0,0,0,0,0,0
148,0.0256410256410256,0.0256410256410256,0.0,0.0256410256410256,0.0256410256410256,0.0,0.0,0.0,0.2278861552476883,0.2332600504159927,0.2485463172197342,0.2218151986598968,0.2909218072891235,0.2307808250188827,0.289183646440506,0.2261112034320831,0,0,0,0,0,0,0,0
149,0.0205831903945111,0.0120068610634648,0.006861063464837,0.006861063464837,0.0222984562607204,0.0102915951972555,0.0205831903945111,0.0085763293310463,0.3396967947483063,0.2777721881866455,0.355534017086029,0.327579915523529,0.4079810976982116,0.3623799681663513,0.3765550255775451,0.3796217143535614,0,0,0,0,0,0,0,0
150,0.0,0.0,0.0,0.024390243902439,0.0,0.0,0.0,0.0,0.3690403699874878,0.3515499234199524,0.3360764384269714,0.3509363234043121,0.419559121131897,0.3600046634674072,0.4106922149658203,0.3821805715560913,0,0,0,0,0,0,0,0
151,0.0485436893203883,0.0388349514563106,0.0097087378640776,0.0679611650485436,0.0097087378640776,0.0485436893203883,0.0097087378640776,0.0194174757281553,0.6554232835769653,0.5540268421173096,0.7132022380828857,0.6349955201148987,0.6797713041305542,0.6869488954544067,0.74399733543396,0.6246426105499268,1,1,1,1,1,1,1,1
152,0.0089285714285714,0.0089285714285714,0.0,0.0357142857142857,0.0089285714285714,0.0,0.0089285714285714,0.0,0.4989180266857147,0.4569248557090759,0.5393319129943848,0.4066691100597381,0.4843368828296661,0.4693113267421722,0.5241302251815796,0.4129394888877868,0,0,0,0,0,0,0,0
153,0.017391304347826,0.0260869565217391,0.0,0.0260869565217391,0.008695652173913,0.008695652173913,0.017391304347826,0.008695652173913,0.4547516405582428,0.4336695969104767,0.4275203347206116,0.4403647780418396,0.4560934901237488,0.4926340281963348,0.5086596012115479,0.4601682424545288,0,0,0,0,0,0,0,0
154,0.0045454545454545,0.0045454545454545,0.0045454545454545,0.0227272727272727,0.009090909090909,0.009090909090909,0.0045454545454545,0.009090909090909,0.3454269170761108,0.313891589641571,0.388159841299057,0.4123695790767669,0.4134011566638946,0.4238665103912353,0.4526154398918152,0.4011245369911194,0,0,0,0,0,0,0,0
155,0.0097087378640776,0.0,0.0,0.0194174757281553,0.0,0.0194174757281553,0.0,0.0097087378640776,0.3538486361503601,0.40914386510849,0.3090527653694153,0.2940376698970794,0.4365323185920715,0.3135132789611816,0.3926047682762146,0.3741603195667267,0,0,0,0,0,0,0,0
156,0.024390243902439,0.0,0.0,0.024390243902439,0.0,0.0,0.0,0.0,0.308155208826065,0.3284372687339782,0.2892600893974304,0.2640908658504486,0.3654287159442901,0.2796059548854828,0.3271851241588592,0.3276251256465912,0,0,0,0,0,0,0,0
157,0.0,0.0,0.0,0.0101010101010101,0.0,0.0,0.0,0.0,0.3899291157722473,0.3650379776954651,0.3475754559040069,0.3423044681549072,0.4478306770324707,0.3644952178001404,0.4102030992507934,0.3942487239837646,0,0,0,0,0,0,0,0
158,0.0061099796334012,0.0061099796334012,0.0061099796334012,0.0040733197556008,0.0040733197556008,0.0122199592668024,0.0081466395112016,0.0081466395112016,0.3281369209289551,0.2694452404975891,0.3051643371582031,0.3165747821331024,0.3755922317504883,0.3584499955177307,0.3570187389850616,0.354761004447937,0,0,0,0,0,0,0,0
159,0.0173267326732673,0.0099009900990099,0.0049504950495049,0.0297029702970297,0.0123762376237623,0.0346534653465346,0.0049504950495049,0.0321782178217821,0.3250811994075775,0.2463800907135009,0.3291723430156708,0.3351672291755676,0.3892067372798919,0.3510572016239166,0.3825272023677826,0.3591502904891968,0,0,0,0,0,0,0,0
160,0.0,0.0,0.0,0.0,0.0,0.0277777777777777,0.0,0.0,0.429104745388031,0.3956111073493957,0.4262248277664184,0.4219778180122375,0.4911462068557739,0.4837238192558288,0.4884310364723205,0.4808921813964844,0,0,0,0,0,0,0,0
161,0.0110552763819095,0.0201005025125628,0.0010050251256281,0.0090452261306532,0.0070351758793969,0.0070351758793969,0.0070351758793969,0.0160804020100502,0.3843461573123932,0.3411847949028015,0.3284581899642944,0.3884369730949402,0.3987317681312561,0.4220917522907257,0.4137343764305115,0.446946918964386,0,0,0,0,0,0,0,0
162,0.0,0.0256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.4010131061077118,0.3240725398063659,0.3556434512138366,0.3595309853553772,0.4309793710708618,0.4054382741451263,0.4016928076744079,0.4521803855895996,0,0,0,0,0,0,0,0
163,0.0099009900990099,0.0,0.0,0.0099009900990099,0.0,0.0297029702970297,0.0099009900990099,0.0099009900990099,0.2928405404090881,0.3349128365516662,0.2498948574066162,0.2599071860313415,0.3407504856586456,0.2719624638557434,0.3204129636287689,0.2994897067546844,0,0,0,0,0,0,0,0
164,0.0093023255813953,0.0093023255813953,0.0046511627906976,0.0162790697674418,0.0093023255813953,0.0046511627906976,0.0116279069767441,0.0069767441860465,0.435584545135498,0.4471569657325744,0.4009794592857361,0.4131506681442261,0.5085311532020569,0.4277696013450622,0.4599623084068298,0.486306369304657,0,0,0,0,0,0,0,0
165,0.0099667774086378,0.0232558139534883,0.0132890365448504,0.0199335548172757,0.0132890365448504,0.0265780730897009,0.0099667774086378,0.0199335548172757,0.345660924911499,0.2766966521739959,0.3422660529613495,0.3862765729427337,0.4145413935184479,0.3900507390499115,0.408429741859436,0.3863773643970489,0,0,0,0,0,0,0,0
166,0.0,0.032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.2919167280197143,0.3104467093944549,0.3042340278625488,0.3594263792037964,0.3911257684230804,0.3668076992034912,0.368719220161438,0.3688414692878723,0,0,0,0,0,0,0,0
167,0.0,0.0106100795755968,0.0079575596816976,0.0053050397877984,0.0,0.013262599469496,0.0,0.0026525198938992,0.4425146579742431,0.4870455861091614,0.4371264278888702,0.4226379692554474,0.539053201675415,0.4573343694210052,0.5279325842857361,0.494422972202301,0,0,0,0,0,0,0,0
168,0.01,0.008,0.002,0.004,0.01,0.022,0.004,0.004,0.3792402446269989,0.3594796657562256,0.3913848400115967,0.4207255840301513,0.4680819809436798,0.4536758959293365,0.4283141791820526,0.4902827143669128,0,0,0,0,0,0,0,0
169,0.0,0.0,0.0294117647058823,0.0294117647058823,0.0,0.0588235294117647,0.0294117647058823,0.0294117647058823,0.4313986003398895,0.4060009121894836,0.3825275003910064,0.3864573836326599,0.4936086237430572,0.4213507771492004,0.4409242272377014,0.4803962111473083,0,0,0,0,0,0,0,0
170,0.0303030303030303,0.0202020202020202,0.0,0.0101010101010101,0.0202020202020202,0.0101010101010101,0.0,0.0101010101010101,0.3644242286682129,0.3045158386230469,0.3168014883995056,0.3461427092552185,0.4235156774520874,0.3638609945774078,0.3867619633674621,0.3998770117759704,0,0,0,0,0,0,0,0
171,0.0501567398119122,0.0172413793103448,0.0,0.0094043887147335,0.0235109717868338,0.0219435736677116,0.0109717868338558,0.0109717868338558,0.3255194425582886,0.3737113177776336,0.2950473427772522,0.3385175764560699,0.362659752368927,0.3826929926872253,0.3972474336624145,0.3758032917976379,0,0,0,0,0,0,0,0
172,0.0,0.0256410256410256,0.0,0.0,0.0,0.0,0.0256410256410256,0.0,0.2557275891304016,0.23603555560112,0.2465308606624603,0.2643693089485168,0.3083858489990234,0.2923046052455902,0.3201016783714294,0.2901987433433532,0,0,0,0,0,0,0,0
173,0.0089285714285714,0.0089285714285714,0.0,0.0178571428571428,0.0089285714285714,0.0267857142857142,0.0089285714285714,0.0178571428571428,0.4013309478759765,0.4698497056961059,0.3806108236312866,0.3799863457679748,0.4835008978843689,0.4134376347064972,0.4488248825073242,0.4673016667366028,0,0,0,0,0,0,0,0
174,0.0,0.0,0.0,0.0095238095238095,0.019047619047619,0.019047619047619,0.0095238095238095,0.0095238095238095,0.2887458205223083,0.3078891932964325,0.2265583127737045,0.2764169573783874,0.3549496531486511,0.2900760471820831,0.341789960861206,0.3247765898704529,0,0,0,0,0,0,0,0
175,0.0082644628099173,0.0330578512396694,0.0,0.0082644628099173,0.0082644628099173,0.0082644628099173,0.0165289256198347,0.0082644628099173,0.4214415550231933,0.4000154137611389,0.3988936841487884,0.3933838605880737,0.4685274958610534,0.4314226508140564,0.487532377243042,0.4212420582771301,0,0,0,0,0,0,0,0
176,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.3303544521331787,0.3320564031600952,0.2653999626636505,0.3120508193969726,0.3445926904678345,0.3295104503631592,0.3420516848564148,0.3503752946853637,0,0,0,0,0,0,0,0
177,0.006150061500615,0.006150061500615,0.019680196801968,0.013530135301353,0.009840098400984,0.014760147601476,0.008610086100861,0.013530135301353,0.4547837078571319,0.4031083583831787,0.5141570568084717,0.4994165003299713,0.575180172920227,0.5391212105751038,0.5443912744522095,0.5134995579719543,0,0,1,0,0,0,0,0
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3523637056350708,0.3444999456405639,0.34745854139328,0.3298370838165283,0.4328224956989288,0.3588927388191223,0.3976979553699493,0.3790662884712219,0,0,0,0,0,0,0,0
179,0.0302325581395348,0.0069767441860465,0.0116279069767441,0.0093023255813953,0.0023255813953488,0.0069767441860465,0.0069767441860465,0.0093023255813953,0.3749984502792358,0.2989825010299682,0.3597378134727478,0.3865741491317749,0.4191658496856689,0.4090349078178406,0.4351236224174499,0.4086654186248779,0,0,0,0,0,0,0,0
180,0.024390243902439,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439,0.3090477287769317,0.2532588243484497,0.2392400652170181,0.3136696219444275,0.3172365128993988,0.3268757462501526,0.3595282435417175,0.3324968516826629,0,0,0,0,0,0,0,0
181,0.0091743119266055,0.0091743119266055,0.0,0.0091743119266055,0.0091743119266055,0.018348623853211,0.0,0.0091743119266055,0.3509733080863952,0.4177609086036682,0.3433350622653961,0.3476912975311279,0.4413795173168182,0.3650369644165039,0.415490448474884,0.3962690234184265,0,0,0,0,0,0,0,0
182,0.0,0.0,0.0,0.0277777777777777,0.0,0.0277777777777777,0.0,0.0,0.2955487370491028,0.3588594794273376,0.2532038986682892,0.2312079071998596,0.3237262070178985,0.2436144351959228,0.332633912563324,0.2948309779167175,0,0,0,0,0,0,0,0
183,0.0023923444976076,0.0023923444976076,0.0023923444976076,0.0023923444976076,0.0023923444976076,0.0215311004784689,0.0119617224880382,0.0,0.3067660927772522,0.3390623927116394,0.2976979911327362,0.3124169707298279,0.3864228725433349,0.3268091082572937,0.3746086657047272,0.3557294011116028,0,0,0,0,0,0,0,0
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2377151697874069,0.226155936717987,0.247926726937294,0.2335508167743683,0.3019607663154602,0.3051586151123047,0.3158754408359527,0.2654134631156921,0,0,0,0,0,0,0,0
185,0.0079617834394904,0.0222929936305732,0.0,0.0079617834394904,0.0127388535031847,0.0063694267515923,0.0111464968152866,0.0063694267515923,0.3635831177234649,0.3449515104293823,0.4355317056179046,0.3777474462985992,0.4317675828933716,0.3886801600456238,0.4448004961013794,0.3634021282196045,0,0,0,0,0,0,0,0
186,0.0263157894736842,0.0,0.0,0.0,0.0,0.0263157894736842,0.0263157894736842,0.0,0.3559052944183349,0.3300198316574096,0.3425467014312744,0.3608851432800293,0.4114364087581634,0.3668196201324463,0.3944002091884613,0.4005866646766662,0,0,0,0,0,0,0,0
187,0.0,0.0,0.008130081300813,0.008130081300813,0.0,0.024390243902439,0.0,0.008130081300813,0.351296603679657,0.3608722388744354,0.3361085951328277,0.3547405004501343,0.4515914916992187,0.4149255752563476,0.4034817814826965,0.4174008965492248,0,0,0,0,0,0,0,0
188,0.0,0.0,0.0,0.0,0.0,0.0377358490566037,0.0,0.0,0.432769775390625,0.4251493513584137,0.3926550447940826,0.3873812854290008,0.5061625242233276,0.4664604067802429,0.4729415774345398,0.4909851253032684,0,0,0,0,0,0,0,0
189,0.002262443438914,0.0158371040723981,0.002262443438914,0.0180995475113122,0.002262443438914,0.0135746606334841,0.0090497737556561,0.0113122171945701,0.4198145270347595,0.3503738641738891,0.429894745349884,0.4183369576931,0.4988639950752258,0.4726596474647522,0.4788626730442047,0.4721085429191589,0,0,0,0,0,0,0,0
190,0.0124378109452736,0.0157545605306799,0.0033167495854063,0.0199004975124378,0.0082918739635157,0.0281923714759535,0.0074626865671641,0.0364842454394693,0.3514148890972137,0.3015642166137695,0.3779574632644653,0.3387347757816314,0.4207925200462341,0.3799920082092285,0.3925691246986389,0.432614803314209,0,0,0,0,0,0,0,0
191,0.0120192307692307,0.0084134615384615,0.016826923076923,0.0120192307692307,0.0084134615384615,0.0192307692307692,0.0084134615384615,0.0144230769230769,0.2043991386890411,0.2089501172304153,0.2386584728956222,0.254815399646759,0.3015686869621277,0.2367488443851471,0.258421927690506,0.249691903591156,0,0,0,0,0,0,0,0
192,0.0045662100456621,0.0136986301369863,0.0030441400304414,0.015220700152207,0.0015220700152207,0.0334855403348554,0.015220700152207,0.0121765601217656,0.2894579470157623,0.3292260766029358,0.2899676859378814,0.2508534789085388,0.3648159801959991,0.3179619908332824,0.3468683063983917,0.3252023458480835,0,0,0,0,0,0,0,0
193,0.0471698113207547,0.0188679245283018,0.0188679245283018,0.0094339622641509,0.0283018867924528,0.0,0.0377358490566037,0.0,0.422972708940506,0.3662112355232239,0.3794640302658081,0.4413948059082031,0.4904005229473114,0.4497232139110565,0.5067798495292664,0.4557335376739502,0,0,0,0,0,0,0,0
194,0.0227272727272727,0.0284090909090909,0.0,0.0284090909090909,0.0113636363636363,0.0227272727272727,0.0113636363636363,0.0170454545454545,0.3599936366081238,0.3594632744789123,0.388222336769104,0.407234638929367,0.4872393906116485,0.4250456988811493,0.4379920959472656,0.4784431457519531,0,0,0,0,0,0,0,0
195,0.0066730219256434,0.0066730219256434,0.0,0.0228789323164918,0.0076263107721639,0.0305052430886558,0.0095328884652049,0.0190657769304099,0.5251840353012085,0.4874058663845062,0.5602667331695557,0.5446101427078247,0.6402572393417358,0.5973742604255676,0.6265175342559814,0.6073944568634033,1,0,1,1,0,0,1,1
196,0.0049916805324459,0.0049916805324459,0.0033277870216306,0.0199667221297836,0.0083194675540765,0.0266222961730449,0.0066555740432612,0.0049916805324459,0.4209198653697967,0.3813104629516601,0.3789117336273193,0.3564212620258331,0.4607577919960022,0.417521059513092,0.4304208755493164,0.4637317657470703,0,0,0,0,0,0,0,0
197,0.0073260073260073,0.0073260073260073,0.0,0.0073260073260073,0.0,0.0073260073260073,0.0146520146520146,0.0109890109890109,0.3489477634429931,0.3532020449638366,0.3085246980190277,0.2546373605728149,0.3844110667705536,0.3254807591438293,0.3787839412689209,0.3319888710975647,0,0,0,0,0,0,0,0
198,0.003831417624521,0.0114942528735632,0.0,0.0498084291187739,0.0076628352490421,0.0498084291187739,0.003831417624521,0.0383141762452107,0.2580856680870056,0.2503561377525329,0.2492216080427169,0.2994551956653595,0.3351311683654785,0.3575150966644287,0.3346861600875854,0.3165659606456756,0,0,0,0,0,0,0,0
199,0.0,0.0,0.043010752688172,0.010752688172043,0.0,0.032258064516129,0.0,0.010752688172043,0.3565078973770141,0.3707186281681061,0.340298056602478,0.3609530925750732,0.4299722015857696,0.4103106260299682,0.4094144105911255,0.4577594995498657,0,0,0,0,0,0,0,0
200,0.0,0.0,0.0,0.0309278350515463,0.0,0.0206185567010309,0.0,0.0103092783505154,0.3865576982498169,0.4222227334976196,0.4497052431106567,0.4317819476127624,0.4786267578601837,0.4535731673240661,0.4754712581634521,0.4267981648445129,0,0,0,0,0,0,0,0
201,0.0096153846153846,0.0,0.0096153846153846,0.0192307692307692,0.0,0.0288461538461538,0.0,0.0,0.4518827199935913,0.4266563653945923,0.3966250121593475,0.3713184893131256,0.5140880346298218,0.437702476978302,0.4972540736198425,0.4523292183876037,0,0,0,0,0,0,0,0
202,0.0096153846153846,0.0,0.0288461538461538,0.0288461538461538,0.0096153846153846,0.048076923076923,0.0,0.0288461538461538,0.2146498262882232,0.2915239334106445,0.2290875613689422,0.2435115277767181,0.3057873845100403,0.2873505651950836,0.28792804479599,0.2868314385414123,0,0,0,0,0,0,0,0
203,0.0,0.002283105022831,0.0,0.0251141552511415,0.002283105022831,0.0251141552511415,0.0,0.002283105022831,0.405846357345581,0.4012553095817566,0.3359602093696594,0.3346272706985473,0.4525275230407715,0.3632144927978515,0.4320018291473388,0.4090259075164795,0,0,0,0,0,0,0,0
204,0.0099750623441396,0.0074812967581047,0.0,0.0199501246882793,0.0074812967581047,0.0299251870324189,0.0024937655860349,0.0074812967581047,0.349761039018631,0.3513301908969879,0.333871454000473,0.2992067337036133,0.4232787787914276,0.3687044680118561,0.3752511143684387,0.3823842108249664,0,0,0,0,0,0,0,0
205,0.0140318054256314,0.0084190832553788,0.0037418147801683,0.019644527595884,0.0074836295603367,0.0177736202057998,0.0037418147801683,0.019644527595884,0.4657579064369201,0.3605341613292694,0.5111116766929626,0.4276650249958038,0.5328367948532104,0.5001737475395203,0.5086346864700317,0.4988099336624145,0,0,0,0,0,0,0,0
206,0.0084033613445378,0.0,0.0,0.0,0.0,0.0084033613445378,0.0,0.0,0.4546001553535461,0.4609119296073913,0.3975510597229004,0.3626331984996795,0.5061219930648804,0.4253367185592651,0.4892557263374328,0.4663081467151642,0,0,0,0,0,0,0,0
207,0.0,0.0106951871657754,0.0080213903743315,0.0053475935828877,0.0,0.0133689839572192,0.0,0.0026737967914438,0.4401716589927673,0.4926434755325317,0.4484418928623199,0.4210220575332641,0.5524510145187378,0.4780631065368652,0.548211932182312,0.4885451197624206,0,0,1,0,0,0,0,0
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45378178358078,0.4100123643875122,0.385324090719223,0.4169468581676483,0.4878663122653961,0.4466847777366638,0.4757927656173706,0.4886573553085327,0,0,0,0,0,0,0,0
209,0.0384615384615384,0.0384615384615384,0.0,0.0384615384615384,0.0,0.0384615384615384,0.0,0.0,0.1865667849779129,0.2090336978435516,0.1720192432403564,0.1945986747741699,0.2180126011371612,0.1866140067577362,0.2268892228603363,0.1926293075084686,0,0,0,0,0,0,0,0
